A,B,weight
ENSG00000173610,ENSG00000144231,17.6
ENSG00000173610,ENSG00000148606,20.9
ENSG00000173610,ENSG00000161980,20.0
ENSG00000173610,ENSG00000163882,35.0
ENSG00000173610,ENSG00000168002,42.2
ENSG00000173610,ENSG00000171453,30.9
ENSG00000173610,ENSG00000177700,33.5
ENSG00000173610,ENSG00000186141,25.9
ENSG00000143199,ENSG00000273841,8.2
ENSG00000143199,ENSG00000132915,1.3
ENSG00000143199,ENSG00000138735,3.7
ENSG00000143199,ENSG00000152270,3.7
ENSG00000143199,ENSG00000160191,13.8
ENSG00000143199,ENSG00000172572,5.0
ENSG00000182621,ENSG00000171885,13.7
ENSG00000182621,ENSG00000143198,56.2
ENSG00000182621,ENSG00000175535,11.0
ENSG00000182621,ENSG00000240583,167.5
ENSG00000182621,ENSG00000203837,11.0
ENSG00000182621,ENSG00000164742,12.8
ENSG00000182621,ENSG00000185015,14.5
ENSG00000182621,ENSG00000197448,53.2
ENSG00000182621,ENSG00000160539,12.9
ENSG00000182621,ENSG00000163719,25.1
ENSG00000182621,ENSG00000165688,27.6
ENSG00000182621,ENSG00000205808,16.4
ENSG00000182621,ENSG00000211456,42.9
ENSG00000182621,ENSG00000133216,13.0
ENSG00000182621,ENSG00000126583,11.9
ENSG00000182621,ENSG00000167325,19.6
ENSG00000182621,ENSG00000145321,13.0
ENSG00000182621,ENSG00000171848,11.0
ENSG00000182621,ENSG00000136738,25.3
ENSG00000182621,ENSG00000141367,59.6
ENSG00000182621,ENSG00000159788,15.4
ENSG00000182621,ENSG00000006638,14.4
ENSG00000182621,ENSG00000188747,16.8
ENSG00000182621,ENSG00000102468,11.7
ENSG00000182621,ENSG00000273079,12.0
ENSG00000182621,ENSG00000129455,11.0
ENSG00000182621,ENSG00000171051,12.5
ENSG00000182621,ENSG00000001631,28.5
ENSG00000182621,ENSG00000140600,13.3
ENSG00000182621,ENSG00000112186,14.3
ENSG00000182621,ENSG00000072415,39.8
ENSG00000182621,ENSG00000276429,1.0
ENSG00000111445,ENSG00000155561,20.0
ENSG00000111445,ENSG00000149311,17.8
ENSG00000111445,ENSG00000172613,14.1
ENSG00000111445,ENSG00000069248,29.8
ENSG00000111445,ENSG00000077514,50.6
ENSG00000111445,ENSG00000167325,18.9
ENSG00000111445,ENSG00000075188,19.9
ENSG00000111445,ENSG00000106628,23.7
ENSG00000111445,ENSG00000171848,10.3
ENSG00000111445,ENSG00000085415,27.8
ENSG00000111445,ENSG00000125450,20.5
ENSG00000111445,ENSG00000101146,19.5
ENSG00000111445,ENSG00000177084,12.4
ENSG00000111445,ENSG00000102978,48.6
ENSG00000111445,ENSG00000153207,23.7
ENSG00000111445,ENSG00000157020,33.7
ENSG00000111445,ENSG00000186141,24.6
ENSG00000111445,ENSG00000079246,60.6
ENSG00000111445,ENSG00000132646,22.4
ENSG00000111445,ENSG00000139687,27.1
ENSG00000111445,ENSG00000132383,23.6
ENSG00000111445,ENSG00000136997,13.0
ENSG00000111445,ENSG00000106399,36.9
ENSG00000111445,ENSG00000141510,15.5
ENSG00000111445,ENSG00000082898,28.6
ENSG00000111445,ENSG00000116062,19.8
ENSG00000111445,ENSG00000115233,33.4
ENSG00000111445,ENSG00000137947,34.0
ENSG00000111445,ENSG00000281221,1.0
ENSG00000111445,ENSG00000165280,36.3
ENSG00000111445,ENSG00000168090,42.0
ENSG00000111445,ENSG00000167005,43.9
ENSG00000111445,ENSG00000103275,33.1
ENSG00000111445,ENSG00000117748,29.8
ENSG00000111445,ENSG00000163918,15.9
ENSG00000111445,ENSG00000073111,11.7
ENSG00000111445,ENSG00000104738,15.7
ENSG00000111445,ENSG00000145386,10.5
ENSG00000111445,ENSG00000166508,15.0
ENSG00000111445,ENSG00000124762,19.8
ENSG00000111445,ENSG00000100603,31.8
ENSG00000111445,ENSG00000153187,78.8
ENSG00000111445,ENSG00000196419,56.6
ENSG00000111445,ENSG00000197102,21.5
ENSG00000111445,ENSG00000161800,16.2
ENSG00000111445,ENSG00000104320,29.4
ENSG00000111445,ENSG00000163161,27.8
ENSG00000111445,ENSG00000198056,13.6
ENSG00000111445,ENSG00000169251,28.7
ENSG00000111445,ENSG00000100297,13.5
ENSG00000111445,ENSG00000108384,24.0
ENSG00000111445,ENSG00000101017,14.2
ENSG00000111445,ENSG00000131196,12.6
ENSG00000111445,ENSG00000116663,16.5
ENSG00000111445,ENSG00000101003,11.9
ENSG00000111445,ENSG00000134899,29.0
ENSG00000111445,ENSG00000133119,14.7
ENSG00000111445,ENSG00000147889,10.6
ENSG00000111445,ENSG00000096401,24.9
ENSG00000111445,ENSG00000112118,19.9
ENSG00000111445,ENSG00000100138,41.5
ENSG00000111445,ENSG00000167670,12.3
ENSG00000111445,ENSG00000163781,17.2
ENSG00000111445,ENSG00000173692,31.2
ENSG00000111445,ENSG00000163104,26.2
ENSG00000111445,ENSG00000166886,17.4
ENSG00000111445,ENSG00000136824,16.4
ENSG00000111445,ENSG00000174943,16.4
ENSG00000111445,ENSG00000146834,26.7
ENSG00000111445,ENSG00000076003,15.2
ENSG00000111445,ENSG00000065548,43.1
ENSG00000111445,ENSG00000071794,25.9
ENSG00000111445,ENSG00000101096,12.1
ENSG00000111445,ENSG00000183207,17.9
ENSG00000111445,ENSG00000236342,1.0
ENSG00000111445,ENSG00000175792,27.5
ENSG00000111445,ENSG00000237599,1.0
ENSG00000111445,ENSG00000108590,25.7
ENSG00000171885,ENSG00000143198,48.9
ENSG00000171885,ENSG00000080031,3.7
ENSG00000171885,ENSG00000175535,3.7
ENSG00000171885,ENSG00000185883,81.7
ENSG00000171885,ENSG00000167658,54.5
ENSG00000171885,ENSG00000240583,320.4
ENSG00000171885,ENSG00000081913,7.7
ENSG00000171885,ENSG00000156795,17.3
ENSG00000171885,ENSG00000132915,3.7
ENSG00000171885,ENSG00000137731,153.6
ENSG00000171885,ENSG00000175505,7.7
ENSG00000171885,ENSG00000172264,9.3
ENSG00000171885,ENSG00000172831,26.2
ENSG00000171885,ENSG00000100034,11.6
ENSG00000171885,ENSG00000203837,3.7
ENSG00000171885,ENSG00000138735,6.1
ENSG00000171885,ENSG00000185015,14.4
ENSG00000171885,ENSG00000197448,45.9
ENSG00000171885,ENSG00000100614,26.5
ENSG00000171885,ENSG00000184381,11.2
ENSG00000171885,ENSG00000152270,6.1
ENSG00000171885,ENSG00000160539,5.6
ENSG00000171885,ENSG00000188089,3.7
ENSG00000171885,ENSG00000104313,4.3
ENSG00000171885,ENSG00000188257,4.4
ENSG00000171885,ENSG00000163719,17.8
ENSG00000171885,ENSG00000160191,16.2
ENSG00000171885,ENSG00000105426,12.8
ENSG00000171885,ENSG00000112425,11.7
ENSG00000171885,ENSG00000176715,14.1
ENSG00000171885,ENSG00000165688,20.3
ENSG00000171885,ENSG00000172572,7.4
ENSG00000171885,ENSG00000110786,4.8
ENSG00000171885,ENSG00000205808,9.1
ENSG00000171885,ENSG00000211456,35.6
ENSG00000171885,ENSG00000120910,12.5
ENSG00000171885,ENSG00000112319,9.8
ENSG00000171885,ENSG00000122484,11.8
ENSG00000171885,ENSG00000127952,18.5
ENSG00000171885,ENSG00000127329,20.5
ENSG00000171885,ENSG00000137713,12.1
ENSG00000171885,ENSG00000138166,8.2
ENSG00000171885,ENSG00000139318,19.5
ENSG00000171885,ENSG00000132670,25.8
ENSG00000171885,ENSG00000144677,30.4
ENSG00000171885,ENSG00000149599,13.9
ENSG00000171885,ENSG00000154415,3.7
ENSG00000171885,ENSG00000158050,5.0
ENSG00000171885,ENSG00000158716,25.0
ENSG00000171885,ENSG00000160075,41.6
ENSG00000171885,ENSG00000163644,15.5
ENSG00000171885,ENSG00000152104,13.7
ENSG00000171885,ENSG00000152894,17.0
ENSG00000171885,ENSG00000164332,19.5
ENSG00000171885,ENSG00000153707,15.1
ENSG00000171885,ENSG00000167065,7.7
ENSG00000171885,ENSG00000155093,5.7
ENSG00000171885,ENSG00000169410,21.6
ENSG00000171885,ENSG00000198842,3.7
ENSG00000171885,ENSG00000247077,13.6
ENSG00000171885,ENSG00000186009,3.7
ENSG00000171885,ENSG00000143921,3.7
ENSG00000171885,ENSG00000172613,7.5
ENSG00000171885,ENSG00000118363,31.7
ENSG00000171885,ENSG00000113575,35.4
ENSG00000171885,ENSG00000163399,144.7
ENSG00000171885,ENSG00000167325,12.3
ENSG00000171885,ENSG00000145321,5.7
ENSG00000171885,ENSG00000171848,3.7
ENSG00000171885,ENSG00000166562,18.4
ENSG00000143198,ENSG00000080031,46.2
ENSG00000143198,ENSG00000175535,46.2
ENSG00000143198,ENSG00000185883,124.2
ENSG00000143198,ENSG00000240583,202.7
ENSG00000143198,ENSG00000081913,50.2
ENSG00000143198,ENSG00000156795,59.8
ENSG00000143198,ENSG00000132915,46.2
ENSG00000143198,ENSG00000137731,196.1
ENSG00000143198,ENSG00000175505,50.2
ENSG00000143198,ENSG00000172264,51.8
ENSG00000143198,ENSG00000172831,68.7
ENSG00000143198,ENSG00000100034,54.1
ENSG00000143198,ENSG00000203837,46.2
ENSG00000143198,ENSG00000138735,48.6
ENSG00000143198,ENSG00000185015,49.7
ENSG00000143198,ENSG00000100614,69.0
ENSG00000143198,ENSG00000184381,53.7
ENSG00000143198,ENSG00000152270,48.6
ENSG00000143198,ENSG00000160539,48.1
ENSG00000143198,ENSG00000188089,46.2
ENSG00000143198,ENSG00000104313,46.8
ENSG00000143198,ENSG00000188257,46.9
ENSG00000143198,ENSG00000163719,60.3
ENSG00000143198,ENSG00000160191,58.7
ENSG00000143198,ENSG00000105426,55.3
ENSG00000143198,ENSG00000112425,54.2
ENSG00000143198,ENSG00000176715,56.6
ENSG00000143198,ENSG00000165688,62.8
ENSG00000143198,ENSG00000172572,49.9
ENSG00000143198,ENSG00000110786,47.3
ENSG00000143198,ENSG00000205808,51.6
ENSG00000143198,ENSG00000211456,78.1
ENSG00000143198,ENSG00000120910,55.0
